価格,所在地,土地面積/坪,地図のURL,その他,接道状況,都市計画,地目,用途地域,地勢,土地権利,国土方届出,現況,引渡し,LIFULL_HOME'S物件番号,取引態様,ページURL,会社名,会社住所,pattern,画像
650万円,千葉県香取市三ノ分目, 264.59㎡（公簿）,http://local.google.co.jp/maps?q=千葉県香取市三ノ分目,駐車場 空有 (2台) 無料, 一方 ( 北 4m 公道 ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0123895-0002288, 専属専任媒介,https://www.homes.co.jp/kodate/b-1238950002288/,ハウスドゥ　成田山　有限会社クサノ,千葉県成田市東町782番地2,2,画像あり
930万円,千葉県印旛郡酒々井町下岩橋, 175.13㎡（公簿）,http://local.google.co.jp/maps?q=千葉県印旛郡酒々井町下岩橋,駐車場 空有 (2台) 無料, 一方 ( 北西 3.5m 公道 ), 市街化区域,, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 0112878-0004211, 一般媒介,https://www.homes.co.jp/kodate/b-1128780004211/,東海住宅株式会社　成田支店,千葉県成田市花崎町７９９番地８,2,画像あり
680万円,千葉県長生郡白子町古所5015-9, 141.28㎡（公簿）,http://local.google.co.jp/maps?q=千葉県長生郡白子町古所5015-9,駐車場 空無 造作スペースあり備考別荘利用でお使いでした。駐車場を作らなかった理由ですが週末利用の為、前面の私道に駐車しておりました。, 一方 ( 西 4m 私道 ), 非線引区域, 宅地, 第一種住居地域, 平坦, 所有権, 不要,空家, 相談 残置物撤去渡し, 0132993-0001131, 専任媒介,https://www.homes.co.jp/kodate/b-1329930001131/,上総の国ホーム株式会社,千葉県長生郡一宮町一宮8523-1,2,画像あり
390万円,千葉県いすみ市岬町榎沢, 233㎡,http://local.google.co.jp/maps?q=千葉県いすみ市岬町榎沢,, 一方 ( 南 私道 ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 即時, 0139121-0000087, 専任媒介,https://www.homes.co.jp/kodate/b-1391210000087/,株式会社サングッド,千葉県大網白里市大網505-6,2,画像あり
350万円,千葉県東金市家徳, 129.32㎡,http://local.google.co.jp/maps?q=千葉県東金市家徳,駐車場 空有 (1台) 無料,, 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 即時, 0102034-0002446, 仲介,https://www.homes.co.jp/kodate/b-1020340002446/,総武建設株式会社　本社営業部,千葉県八街市八街ほ310-2,2,画像あり
780万円,千葉県銚子市長塚町5丁目, 142.45㎡（公簿）,http://local.google.co.jp/maps?q=千葉県銚子市長塚町5丁目,駐車場 空有 無料, 一方 ( 南 4m 私道 間口10.9m ), 非線引区域, 宅地, 準工業地域, 平坦, 所有権, 不要,空家, 相談, 3702188-0000032, 専任媒介,https://www.homes.co.jp/kodate/b-37021880000032/,くらしあ株式会社　イエステーション銚子店,千葉県銚子市中央町15-1,2,画像あり
380万円,千葉県東金市家徳, 108.68㎡,http://local.google.co.jp/maps?q=千葉県東金市家徳,駐車場 空有 無料,, 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家備考築３４年、木造平屋。のまま、引渡しです。リフォーム修繕が好きな方にお勧めです。商業施設マツモトキヨシ・ダイソー・せんどう、まで1000ｍ。コンビニ　ミニストップまで1100ｍ。ご見学予約受付中。, 即時備考築３４年、木造平屋。現況のまま、です。リフォーム修繕が好きな方にお勧めです。商業施設マツモトキヨシ・ダイソー・せんどう、まで1000ｍ。コンビニ　ミニストップまで1100ｍ。ご見学予約受付中。, 0102034-0002469, 仲介,https://www.homes.co.jp/kodate/b-1020340002469/,総武建設株式会社　本社営業部,千葉県八街市八街ほ310-2,2,画像あり
990万円,千葉県松戸市六実1丁目, 113.12㎡,http://local.google.co.jp/maps?q=千葉県松戸市六実1丁目,駐車場 空有 無料, 一方 ( 南東 5m 私道 ), 市街化区域, 宅地, 第一種住居地域, 平坦, 所有権, 不要,居住中, 相談, 3500525-0002958, 専任媒介,https://www.homes.co.jp/kodate/b-35005250002958/,大成有楽不動産販売株式会社　稲毛センター,千葉県千葉市稲毛区小仲台２丁目4-10 ピア・テンビル 5F,2,画像あり
980万円,千葉県市原市古市場, 135.26㎡（公簿）,http://local.google.co.jp/maps?q=千葉県市原市古市場,駐車場 空有 (2台) 無料備考景観法　古市場地区地区計画駐車場にも使えるお庭でガーデニングや家庭菜園もできます♪JR内房線「浜野駅」まで徒歩15分、通勤通学に便利な立地！4LDKの間取りはご家族が増えても住み続けられるお家です！！, 二方 ( 南東 6m 私道 ) ( 北西 4.5m 私道 ), 市街化区域, 宅地, 第一種住居地域, 平坦, 所有権, 不要,空家, 即時, 0136955-0000615, 仲介,https://www.homes.co.jp/kodate/b-1369550000615/,株式会社ロハス　ピタットハウス五井店,千葉県市原市五井2443-1,2,画像あり
780万円,千葉県長生郡長生村小泉, 106.53㎡,http://local.google.co.jp/maps?q=千葉県長生郡長生村小泉,駐車場 空有 無料, 一方 ( 北 5.7m ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 即時, 0108007-0002737, 仲介,https://www.homes.co.jp/kodate/b-1080070002737/,株式会社三越ハウジング,千葉県大網白里市駒込４３８番９,2,画像あり
630万円,千葉県野田市木間ケ瀬, 128.1㎡（公簿）,http://local.google.co.jp/maps?q=千葉県野田市木間ケ瀬,駐車場 空有 (2台) 無料, 角地 ( 北東 4m 私道 ) ( 北西 4m 私道 ), 市街化調整区域, 宅地, 無指定, 平坦, 所有権, 不要,居住中, 相談, 0009017-0001951, 専任媒介,https://www.homes.co.jp/kodate/b-90170001951/,センチュリー21みのり開発柏,千葉県柏市南増尾８丁目3-22,2,画像あり
500万円,千葉県八街市八街ろ, 135.25㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市八街ろ,駐車場 空有 無料, 一方 ( 北 6m 私道 位置指定 間口8.2m ), 非線引区域, 宅地, 無指定,, 所有権, 不要,居住中備考[物件コード]099401-10298、井戸・浄化槽（蒸発散装置）有姿・境界非明示買い替えに伴い引渡し猶予をいただきます, 相談備考[物件コード]099401-10298、井戸・浄化槽（蒸発散装置）現況有姿・境界非明示買い替えに伴い猶予をいただきます, 0007515-0009032, 仲介,https://www.homes.co.jp/kodate/b-75150009032/,センチュリー21Associe,千葉県八街市八街ほ316-18,2,画像あり
930万円,千葉県東金市北之幸谷, 139.89㎡（公簿）,http://local.google.co.jp/maps?q=千葉県東金市北之幸谷,, 角地 ( 北東 6m 私道 間口11m ) ( 北西 6m 私道 間口8.9m ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0110264-0002698, 専任媒介,https://www.homes.co.jp/kodate/b-1102640002698/,アインズホーム株式会社　東金本店,千葉県東金市東岩崎２７番地９,2,画像あり
980万円,千葉県柏市大井, 138.84㎡（公簿）,http://local.google.co.jp/maps?q=千葉県柏市大井,駐車場 空有 (0台) 無料 物件からの距離0m,, 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 0122544-0000663, 仲介,https://www.homes.co.jp/kodate/b-1225440000663/,東日本住宅株式会社　柏営業所,千葉県柏市末広町５－１６　エスパス柏４F,2,画像あり
"1,000万円",千葉県山武市埴谷, 185.44㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武市埴谷,駐車場 無, 二方 ( 南 6m 公道 ) ( 西 6m 公道 ), 市街化区域, 宅地, 第一種住居地域,, 所有権, 不要,空家, 即時, 0141233-0001192, 専任媒介,https://www.homes.co.jp/kodate/b-1412330001192/,ハウスドゥ！相模原横山台店　夢のなかまたち株式会社,神奈川県相模原市中央区横山台２丁目13-1,2,画像あり
650万円,千葉県茂原市本納, 109.07㎡,http://local.google.co.jp/maps?q=千葉県茂原市本納,駐車場 空有 (2台) 無料, 一方 ( 東 4m ), 非線引区域, 宅地, 第一種中高層住居専用地域,, 所有権, 不要,空家, 即時, 0108007-0002932, 仲介,https://www.homes.co.jp/kodate/b-1080070002932/,株式会社三越ハウジング,千葉県大網白里市駒込４３８番９,2,画像あり
780万円,千葉県八街市吉倉, 158㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市吉倉,駐車場 空有 (2台) 無料 車種によりますが2台駐車可能です, 一方 ( 北 6m 私道 間口15m ), 非線引区域, 宅地,,, 所有権, 不要,空家, 相談, 0110886-0007949, 仲介,https://www.homes.co.jp/kodate/b-1108860007949/,アチーブホーム株式会社,千葉県富里市七栄２９８－６２,2,画像あり
790万円,千葉県茂原市早野, 194.96㎡,http://local.google.co.jp/maps?q=千葉県茂原市早野,駐車場 空有 無料, 一方 ( 西 4m ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 即時, 0108007-0002752, 仲介,https://www.homes.co.jp/kodate/b-1080070002752/,株式会社三越ハウジング,千葉県大網白里市駒込４３８番９,2,画像あり
800万円,千葉県茂原市長尾, 138.74㎡,http://local.google.co.jp/maps?q=千葉県茂原市長尾,駐車場 空有 無料, 一方 ( 東 4m ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 即時, 0108007-0003052, 仲介,https://www.homes.co.jp/kodate/b-1080070003052/,株式会社三越ハウジング,千葉県大網白里市駒込４３８番９,2,画像あり
680万円,千葉県長生郡白子町関, 266.77㎡（公簿）,http://local.google.co.jp/maps?q=千葉県長生郡白子町関,駐車場 空有 (1台) 無料, 一方 ( 北 4m 私道 ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 相談, 0008131-0016645, 一般媒介,https://www.homes.co.jp/kodate/b-81310016645/,センチュリー21アーネスト東金店,千葉県東金市福俵376日世第一ビル１Ｆ,2,画像あり
880万円,千葉県船橋市藤原5丁目, 129㎡（公簿）,http://local.google.co.jp/maps?q=千葉県船橋市藤原5丁目,駐車場 無, 一方 ( 東 4.5m 私道 間口10.8m ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 0143574-0000320, 専任媒介,https://www.homes.co.jp/kodate/b-1435740000320/,株式会社不動産SHOPナカジツ　船橋北口本店,千葉県船橋市本町６丁目10-1,2,画像あり
800万円,千葉県市原市光風台2丁目, 186.63㎡（公簿）,http://local.google.co.jp/maps?q=千葉県市原市光風台2丁目,, 角地 ( 西 6m ) ( 南 5m ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 0147340-0000111, 仲介,https://www.homes.co.jp/kodate/b-1473400000111/,住宅情報館株式会社　市原店,千葉県市原市八幡3-6,2,画像あり
950万円,千葉県茂原市茂原, 186.02㎡,http://local.google.co.jp/maps?q=千葉県茂原市茂原,駐車場 空無, 一方 ( 西 ), 非線引区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 即時, 0108007-0002868, 仲介,https://www.homes.co.jp/kodate/b-1080070002868/,株式会社三越ハウジング,千葉県大網白里市駒込４３８番９,2,画像あり
780万円,千葉県市川市南大野1丁目, 124.44㎡（公簿）備考★収益物件としてもご検討頂けます★近隣にコンビニ、パーキング有★閑静な住宅地で買い物も便利♪※契約不適合免責※　24876分の2922※連棟式、単体での再建築不可 ◎LIFE PLAN DOによるライフプランのシミュレーション。 ◎住宅ローンのご相談 ◎キッズスペースもご用意しております。,http://local.google.co.jp/maps?q=千葉県市川市南大野1丁目,駐車場 無, 一方 ( 北東 3m 私道 間口4.5m ), 市街化区域, 宅地, 第一種住居地域,, 所有権, 不要,空家, 相談, 0111860-0001282, 専任媒介,https://www.homes.co.jp/kodate/b-1118600001282/,ハウスドゥ！小岩駅前店　株式会社ハローホーム,東京都江戸川区南小岩７丁目26-21 ペガサスステーションプラザ１階,2,画像あり
790万円,千葉県市原市大厩, 152.09㎡（公簿）,http://local.google.co.jp/maps?q=千葉県市原市大厩,"駐車場 近隣 4,000円(税込) 物件からの距離40m", 一方 ( 北 4.5m 私道 ), 市街化区域, 宅地, 第一種中高層住居専用地域,, 所有権, 不要,間取り 5DK（ダイニングキッチン 6帖(1階) 洋室 6帖(1階) 和室 8畳(1階) 和室 8畳(2階) 洋室 6帖(2階) 和室 3畳(2階) 間取り図（※図面とに相違がある場合には有姿とします））居住中, 相談, 3901726-0000492, 専任媒介,https://www.homes.co.jp/kodate/b-39017260000492/,ピタットハウス市原若宮店　有限会社市原土地建物センター,千葉県市原市山木1157-1,2,画像あり
680万円,千葉県八街市大谷流419-15, 165㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市大谷流419-15,駐車場 空有 無料, ( 南 位置指定 ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 即時, 0113125-0000463, 仲介,https://www.homes.co.jp/kodate/b-1131250000463/,有限会社栄光開発,千葉県八街市八街ほ２２４－１６,2,画像あり
850万円,千葉県八街市八街に, 144.36㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市八街に,駐車場 空有 無料, 一方 ( 北 4.5m 公道 間口8m ), 非線引区域, 宅地, 第二種中高層住居専用地域,, 所有権, 不要,空家, 相談, 0110266-0002457, 専任媒介,https://www.homes.co.jp/kodate/b-1102660002457/,アインズホーム株式会社　八街支店,千葉県八街市八街ほ243-8,2,画像あり
830万円,千葉県東金市大沼田485-10, 186.36㎡,http://local.google.co.jp/maps?q=千葉県東金市大沼田485-10,駐車場 空有 無料, 三方 ( 南西 公道 ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,居住中, 相談, 0132993-0001100, 仲介,https://www.homes.co.jp/kodate/b-1329930001100/,上総の国ホーム株式会社,千葉県長生郡一宮町一宮8523-1,2,画像あり
880万円,千葉県いすみ市岬町井沢, 141.11㎡（公簿）,http://local.google.co.jp/maps?q=千葉県いすみ市岬町井沢,駐車場 空有 無料, 一方 ( 北西 4.4m 公道 ), 非線引区域, 宅地, 第一種中高層住居専用地域, 平坦, 所有権, 不要,空家, 相談, 0008131-0016610, 専任媒介,https://www.homes.co.jp/kodate/b-81310016610/,センチュリー21アーネスト東金店,千葉県東金市福俵376日世第一ビル１Ｆ,2,画像あり
780万円,千葉県大網白里市木崎, 211.5㎡（公簿）,http://local.google.co.jp/maps?q=千葉県大網白里市木崎,駐車場 空有 (1台) 無料, 一方 ( 北 3.5m 公道 間口2m ), 市街化調整区域, 宅地, 無指定,, 所有権, 不要,空家, 即時, 0007515-0008198, 仲介,https://www.homes.co.jp/kodate/b-75150008198/,センチュリー21Associe,千葉県八街市八街ほ316-18,2,画像あり
950万円,千葉県茂原市高師, 288.66㎡,http://local.google.co.jp/maps?q=千葉県茂原市高師,駐車場 無備考茂原中心街へ近く生活便利です　土地８７坪　間取３ＬＤＫ南向きで日当り良好　南側に広い庭　駐車場はありません工事が必要ですがスペースあります, 一方 ( 西 4m ), 非線引区域, 宅地, 第一種住居地域,, 所有権, 不要,居住中, 相談, 0108007-0003061, 仲介,https://www.homes.co.jp/kodate/b-1080070003061/,株式会社三越ハウジング,千葉県大網白里市駒込４３８番９,2,画像あり
780万円,千葉県船橋市大穴北8丁目, 99.17㎡（公簿）,http://local.google.co.jp/maps?q=千葉県船橋市大穴北8丁目,駐車場 空無, 角地 ( 北 5m 私道 ) ( 西 ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 0145923-0001195, 一般媒介,https://www.homes.co.jp/kodate/b-1459230001195/,GLOBAL　HOLDINGS株式会社,埼玉県さいたま市大宮区大門町２丁目88　大野ビル,2,画像あり
650万円,千葉県八街市八街い, 294.61㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市八街い,駐車場 空有 (3台) 無料, 二方 ( 南東 7.7m 公道 ) ( 南 4m 公道 ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 相談, 0007515-0009034, 仲介,https://www.homes.co.jp/kodate/b-75150009034/,センチュリー21Associe,千葉県八街市八街ほ316-18,2,画像あり
480万円,千葉県香取市小見川, 176.23㎡（公簿）,http://local.google.co.jp/maps?q=千葉県香取市小見川,駐車場 空有 無料, 一方 ( 南 4.3m 公道 間口14.3m ), 非線引区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家, 相談, 3702167-0000313, 専任媒介,https://www.homes.co.jp/kodate/b-37021670000313/,くらしあ株式会社　イエステーション旭店,千葉県旭市イ-2596,2,画像あり
830万円,千葉県八街市勢田, 293.87㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市勢田,駐車場 空有 無料, 角地 ( 東 6m 公道 ) ( 南西 4m 公道 ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0110266-0002329, 仲介,https://www.homes.co.jp/kodate/b-1102660002329/,アインズホーム株式会社　八街支店,千葉県八街市八街ほ243-8,2,画像あり
620万円,千葉県山武市松尾町広根, 159.37㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武市松尾町広根,駐車場 空有 無料, 一方 ( 南西 6m 私道 間口12.4m ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 即時, 3702187-0000038, 専任媒介,https://www.homes.co.jp/kodate/b-37021870000038/,くらしあ株式会社　イエステーション横芝光店,千葉県山武郡横芝光町宮川5647-4,2,画像あり
650万円,千葉県船橋市咲が丘4丁目, 40.53㎡（公簿）,http://local.google.co.jp/maps?q=千葉県船橋市咲が丘4丁目,駐車場 無, 一方 ( 北東 4.5m 私道 ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 相談, 3709128-0001283, 専任媒介,https://www.homes.co.jp/kodate/b-37091280001283/,ポラスグループ　株式会社中央住宅　ポラス住まいの情報館　船橋営業所,千葉県船橋市本町２丁目１０－１４　船橋サウスビル６F,2,画像あり
998万円,千葉県八街市勢田825-16, 175.01㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市勢田825-16,駐車場 空有 (2台) 無料 並列2台ＯＫ備考駐車場並列２台（＾ｑ＾）　タイル調の外壁でオシャレ（＃＾．＾＃）　２０１７年　オール電化・外壁・ＬＤＫ内装リフォーム済　※２０２３年５月頃のお引渡しとなりますｍ（＿　＿）ｍ , 一方 ( 南東 6m 私道 位置指定 間口11.2m ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,居住中, 2023年05月 下旬備考駐車場並列２台（＾ｑ＾）　タイル調の外壁でオシャレ（＃＾．＾＃）　２０１７年　オール電化・外壁・ＬＤＫ内装リフォーム済　※２０２３年５月頃のおとなりますｍ（＿　＿）ｍ , 0113125-0000458, 専任媒介,https://www.homes.co.jp/kodate/b-1131250000458/,有限会社栄光開発,千葉県八街市八街ほ２２４－１６,2,画像あり
980万円,千葉県松戸市新作, 62.12㎡（公簿）,http://local.google.co.jp/maps?q=千葉県松戸市新作,駐車場 無, 一方 ( 東 4m 公道 ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,居住中, 2023年04月 上旬, 3709108-0003402, 専任媒介,https://www.homes.co.jp/kodate/b-37091080003402/,ポラスグループ　株式会社中央住宅　ポラス住まいの情報館　松戸北営業所,千葉県松戸市上本郷900-2中央第10北松戸ビル1Ｆ,2,画像あり
880万円,千葉県山武市井之内, 138.06㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武市井之内,駐車場 空有 (2台) 無料, 一方 ( 南東 5.1m 私道 ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 相談, 0008131-0016652, 仲介,https://www.homes.co.jp/kodate/b-81310016652/,センチュリー21アーネスト東金店,千葉県東金市福俵376日世第一ビル１Ｆ,2,画像あり
350万円,千葉県山武郡横芝光町傍示戸, 479㎡（公簿）備考建築基準法22条エリアです。 建築基準法23条エリアです。未登記家屋あり 駐車スペース有り 約144.89坪 北東角地 東側5m公道に接道,http://local.google.co.jp/maps?q=千葉県山武郡横芝光町傍示戸,駐車場 空有 無料, 角地 ( 東 5m 公道 間口16m ) ( 北 4m 間口17.5m ), 非線引区域, 畑, 無指定, 平坦, 所有権, 不要,空家, 相談, 3702187-0000034, 一般媒介,https://www.homes.co.jp/kodate/b-37021870000034/,くらしあ株式会社　イエステーション横芝光店,千葉県山武郡横芝光町宮川5647-4,2,画像あり
950万円,千葉県香取郡神崎町四季の丘, 162.79㎡（公簿）,http://local.google.co.jp/maps?q=千葉県香取郡神崎町四季の丘,駐車場 空有 (2台) 無料 物件からの距離0m, 一方 ( 北東 6m 公道 ), 区域外, 宅地, 無指定,, 所有権, 不要,居住中, 相談, 0123895-0002263, 専属専任媒介,https://www.homes.co.jp/kodate/b-1238950002263/,ハウスドゥ　成田山　有限会社クサノ,千葉県成田市東町782番地2,2,画像あり
890万円,千葉県香取郡多古町飯笹, 231.49㎡（公簿）,http://local.google.co.jp/maps?q=千葉県香取郡多古町飯笹,駐車場 空有 (2台) 無料, 一方 ( 北 4m 公道 ), 非線引区域, 宅地, 無指定,, 所有権, 不要,空家, 相談, 0110886-0007945, 仲介,https://www.homes.co.jp/kodate/b-1108860007945/,アチーブホーム株式会社,千葉県富里市七栄２９８－６２,2,画像あり
850万円,千葉県山武市木原, 175㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武市木原,駐車場 空有 (2台) 無料, 一方 ( 南東 6m ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 即時, 0101678-0004605, 仲介,https://www.homes.co.jp/kodate/b-1016780004605/,ヴィヴィレリビングストック株式会社,千葉県八街市八街ほ９４５－９１,2,画像あり
900万円,千葉県市原市青葉台2丁目, 170.54㎡（公簿）,http://local.google.co.jp/maps?q=千葉県市原市青葉台2丁目,駐車場 空有 (1台) 無料, 角地 ( 北西 15.9m 公道 ) ( 北東 7.3m 公道 ), 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家備考景観法[物件コード]097601-3291、有姿の売買とします契約不適合責任は免責とします青葉台地区地区計画あり昭和60年に増築、リフォームしてあります, 相談, 0008180-0002449, 専任媒介,https://www.homes.co.jp/kodate/b-81800002449/,センチュリー21国建エステート,千葉県市原市五井中央東１丁目8-2,2,画像あり
980万円,千葉県印旛郡栄町安食台2丁目, 169.64㎡（公簿）,http://local.google.co.jp/maps?q=千葉県印旛郡栄町安食台2丁目,駐車場 空有 無料, 一方 ( 北西 6m 公道 間口13m ), 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家, 相談, 0112878-0004140, 専任媒介,https://www.homes.co.jp/kodate/b-1128780004140/,東海住宅株式会社　成田支店,千葉県成田市花崎町７９９番地８,2,画像あり
550万円,千葉県千葉市花見川区作新台5丁目15-29, 74.51㎡,http://local.google.co.jp/maps?q=千葉県千葉市花見川区作新台5丁目15-29,駐車場 無 近隣　貸し駐車場　月額5500円,, 市街化区域, 宅地, 第一種低層住居専用地域, 平坦, 所有権, 不要,空家備考駐車スペース無い。築４３年ほど。のまま、引き渡しです。リフォーム修繕が好きな方にお勧め。ご見学予約受付中。, 即時, 0102034-0002460, 仲介,https://www.homes.co.jp/kodate/b-1020340002460/,総武建設株式会社　本社営業部,千葉県八街市八街ほ310-2,2,画像あり
580万円,千葉県茂原市新小轡, 244.02㎡,http://local.google.co.jp/maps?q=千葉県茂原市新小轡,, 角地 ( 北 6m ) ( 西 4.5m ),, 宅地,,, 所有権, 不要,空家, 即時, 0108007-0003080, 仲介,https://www.homes.co.jp/kodate/b-1080070003080/,株式会社三越ハウジング,千葉県大網白里市駒込４３８番９,2,画像あり
420万円,千葉県野田市桐ケ作, 74㎡（公簿）,http://local.google.co.jp/maps?q=千葉県野田市桐ケ作,駐車場 空有 無料, 一方 ( 南西 4m 私道 ), 市街化調整区域, 雑種地, 無指定,, 所有権, 不要,空家, 相談, 3709110-0003512, 専任媒介,https://www.homes.co.jp/kodate/b-37091100003512/,ポラスグループ　株式会社中央住宅　ポラス住まいの情報館　柏営業所,千葉県柏市末広町15-2鈴木電気ビル1・2Ｆ,2,画像あり
930万円,千葉県茂原市高師, 288.66㎡（公簿）,http://local.google.co.jp/maps?q=千葉県茂原市高師,駐車場 無, 一方 ( 西 4.5m 公道 間口19m ), 非線引区域, 宅地, 第一種住居地域,, 所有権, 不要,居住中, 相談, 0110265-0002542, 専任媒介,https://www.homes.co.jp/kodate/b-1102650002542/,アインズホーム株式会社　茂原支店,千葉県茂原市腰当１１５０番地,2,画像あり
700万円,千葉県山武市早船, 115.73㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武市早船,駐車場 空有 (2台) 無料, 一方 ( 北西 4m 私道 間口10.5m ), 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,賃貸中, 相談, 0008131-0016609, 一般媒介,https://www.homes.co.jp/kodate/b-81310016609/,センチュリー21アーネスト東金店,千葉県東金市福俵376日世第一ビル１Ｆ,2,画像あり
780万円,千葉県八街市吉倉302-40, 149.27㎡,http://local.google.co.jp/maps?q=千葉県八街市吉倉302-40,駐車場 空有 (2台) 無料,, 非線引区域, 宅地, 無指定, 平坦, 所有権, 不要,居住中, 相談, 0102034-0002473, 仲介,https://www.homes.co.jp/kodate/b-1020340002473/,総武建設株式会社　本社営業部,千葉県八街市八街ほ310-2,2,画像あり
980万円,千葉県大網白里市木崎, 581㎡（公簿）,http://local.google.co.jp/maps?q=千葉県大網白里市木崎,, 角地 ( 北 4m ) ( 西 4m ), 市街化調整区域, 山林, 無指定,, 所有権, 不要,居住中, 相談, 0110267-0002426, 仲介,https://www.homes.co.jp/kodate/b-1102670002426/,アインズホーム株式会社　大網支店,千葉県大網白里市みやこ野２丁目１番地２,2,画像なし
960万円,千葉県八街市八街に, 159㎡（公簿）,http://local.google.co.jp/maps?q=千葉県八街市八街に,駐車場 空有 (2台) 無料, 角地 ( 北東 4.5m ) ( 北西 4.5m ), 非線引区域, 宅地, 第一種住居地域, 平坦, 所有権, 不要,空家, 即時, 0101678-0003668, 仲介,https://www.homes.co.jp/kodate/b-1016780003668/,ヴィヴィレリビングストック株式会社,千葉県八街市八街ほ９４５－９１,2,画像あり
880万円,千葉県柏市光ケ丘1丁目, 89㎡（公簿）,http://local.google.co.jp/maps?q=千葉県柏市光ケ丘1丁目,駐車場 空有 (1台) 無料 車種による, 一方 ( 東 6m 公道 ), 市街化区域, 山林, 第一種低層住居専用地域, ひな段, 所有権, 不要,空家備考[物件コード]182001-30788、・有姿・契約不適合責任免責, 相談, 0009017-0002104, 専任媒介,https://www.homes.co.jp/kodate/b-90170002104/,センチュリー21みのり開発柏,千葉県柏市南増尾８丁目3-22,2,画像あり
580万円,千葉県山武市殿台275-6, 166.47㎡（公簿）,http://local.google.co.jp/maps?q=千葉県山武市殿台275-6,駐車場 空有 (2台) 無料, 一方 ( 北西 4m 私道 間口4m ), 非線引区域, 宅地, 第一種住居地域, 平坦, 所有権, 不要,居住中, 相談 契約後１ヶ月, 0106564-0003238, 専任媒介,https://www.homes.co.jp/kodate/b-1065640003238/,株式会社住まいの発見館,千葉県山武市津辺76,2,画像あり
700万円,千葉県四街道市千代田5丁目, 130.52㎡（公簿）,http://local.google.co.jp/maps?q=千葉県四街道市千代田5丁目,駐車場 空有 (2台) 無料 車種によります。, 一方 ( 南東 6m 公道 間口7.7m ), 市街化区域, 宅地, 第一種低層住居専用地域,, 所有権, 不要,空家, 即時, 0008832-0004164, 専任媒介,https://www.homes.co.jp/kodate/b-88320004164/,センチュリー21ベストランド八千代中央店,千葉県八千代市ゆりのき台２丁目1-1,2,画像あり
880万円,千葉県富里市十倉, 237㎡（公簿）,http://local.google.co.jp/maps?q=千葉県富里市十倉,駐車場 空有 無料, 二方 ( 南西 2.7m 公道 ) ( 北東 4m 私道 ), 市街化調整区域, 宅地, 無指定, 平坦, 所有権, 不要,空家, 即時, 0008832-0004187, 仲介,https://www.homes.co.jp/kodate/b-88320004187/,センチュリー21ベストランド八千代中央店,千葉県八千代市ゆりのき台２丁目1-1,2,画像あり
